ID,Year,Mileage,Price
"/tweedehands/ford/grand-c-max/38334143",2014,87444,15950
"/tweedehands/ford/fiesta/38333955",2010,54882,7880
"/tweedehands/ford/grand-c-max/38333898",2013,162032,10950
"/tweedehands/ford/grand-c-max/38333875",2013,158833,12450
"/tweedehands/ford/mondeo/38333787",2013,176705,10990
"/tweedehands/ford/fiesta/38333775",2012,147464,6950
"/tweedehands/ford/focus/38333365",2010,104231,9480
"/tweedehands/ford/c-max/38332697",2013,98496,14895
"/tweedehands/ford/focus/38332015",2013,106607,11950
"/tweedehands/ford/focus/38331876",2010,141242,8990
"/tweedehands/ford/mondeo/38331730",2013,97578,13950
"/tweedehands/ford/kuga/38331698",2011,182489,13490
"/tweedehands/ford/focus/38330674",2017,12932,22250
"/tweedehands/ford/focus/38330655",2014,92709,13450
"/tweedehands/ford/s-max/38330289",2016,22696,28995
"/tweedehands/ford/fiesta/38330223",2012,69850,10950
"/tweedehands/ford/mondeo/38329995",2015,41610,28940
"/tweedehands/ford/b-max/38329820",2017,2295,18445
"/tweedehands/ford/b-max/38329521",2016,19848,14895
"/tweedehands/ford/focus/38329502",2016,52263,16295
"/tweedehands/ford/focus/38329387",2015,92759,13995
"/tweedehands/ford/c-max/38329359",2016,44600,20940
"/tweedehands/ford/mondeo/38325805",2016,32500,24995
"/tweedehands/ford/transit-custom/38325768",2014,37129,22500
"/tweedehands/ford/focus/38324581",2011,186888,8890
"/tweedehands/ford/b-max/38324404",2015,27183,16400
"/tweedehands/ford/kuga/38324363",2017,19215,32900
"/tweedehands/ford/fiesta/38324176",2014,44916,9450
"/tweedehands/ford/fiesta/38323773",2017,6795,18350
"/tweedehands/ford/fiesta/38323371",2017,1,19900
"/tweedehands/ford/b-max/38323349",2014,48229,14250
"/tweedehands/ford/fiesta/38323257",2014,37890,12400
"/tweedehands/ford/focus/38322867",2012,112495,10950
"/tweedehands/ford/fiesta/38322859",2013,71984,9250
"/tweedehands/ford/focus/38322740",2013,200845,6750
"/tweedehands/ford/focus/38322722",2013,93527,11994
"/tweedehands/ford/fiesta/38322710",2015,98639,10400
"/tweedehands/ford/fiesta/38322484",2016,5000,12445
"/tweedehands/ford/fiesta/38321469",2011,94978,10860
"/tweedehands/ford/mondeo/38320172",2017,25305,27950
"/tweedehands/ford/grand-c-max/38319453",2012,62843,13945
"/tweedehands/ford/focus/38319375",2013,85322,9650
"/tweedehands/ford/b-max/38318734",2017,15648,19445
"/tweedehands/ford/focus/38318258",2013,80859,11250
"/tweedehands/ford/focus/38318257",2014,114271,12845
"/tweedehands/ford/mondeo/38318163",2016,29075,22945
"/tweedehands/ford/transit-custom/38318031",2013,233723,8900
"/tweedehands/ford/fiesta/38317745",2017,21768,13440
"/tweedehands/ford/fiesta/38317208",2014,72683,11445
"/tweedehands/ford/focus/38317121",2017,15881,19450
"/tweedehands/ford/focus/38317025",2017,17509,19940
"/tweedehands/ford/fiesta/38316865",2015,44996,13613
"/tweedehands/ford/fiesta/38316627",2012,186353,5999
"/tweedehands/ford/fiesta/38316433",2017,5329,16800
"/tweedehands/ford/fiesta/38315263",2015,30265,12800
"/tweedehands/ford/focus/38315224",2010,155178,7495
"/tweedehands/ford/b-max/38314591",2012,62755,13945
"/tweedehands/ford/focus/38314459",2016,48169,16990
"/tweedehands/ford/fiesta/38314039",2015,25789,11295
"/tweedehands/ford/c-max/38313846",2012,83861,12840
"/tweedehands/ford/focus/38313572",2015,42856,14400
"/tweedehands/ford/ka/38313148",2016,6000,14450
"/tweedehands/ford/focus/38309669",2016,25000,18000
"/tweedehands/ford/b-max/38310935",2014,46675,16740
"/tweedehands/ford/fiesta/38310897",2016,10,13995
"/tweedehands/ford/transit/38309898",2011,201343,11950
"/tweedehands/ford/transit-connect/38309373",2015,20598,13950
"/tweedehands/ford/ka/38309291",2010,61788,5199
"/tweedehands/ford/fiesta/38308927",2014,79695,9440
"/tweedehands/ford/fiesta/38308793",2014,94575,9240
"/tweedehands/ford/focus/38308336",2012,119785,11900
"/tweedehands/ford/ka/38308014",2011,84302,5945
"/tweedehands/ford/ka/38308008",2011,90698,5499
"/tweedehands/ford/focus/38307981",2012,119896,13950
"/tweedehands/ford/fiesta/38307876",2014,47837,11500
"/tweedehands/ford/focus/38307849",2012,81772,11650
"/tweedehands/ford/focus/38307808",2013,135109,11490
"/tweedehands/ford/focus/38307375",2013,185528,7950
"/tweedehands/ford/focus/38306903",2013,155964,8900
"/tweedehands/ford/mondeo/38306616",2016,49545,22945
"/tweedehands/ford/mondeo/38306398",2013,135515,12900
"/tweedehands/ford/focus/38306084",2012,90518,14445
"/tweedehands/ford/focus/38305599",2012,66272,11880
"/tweedehands/ford/transit/38305444",2016,23613,19950
"/tweedehands/ford/fiesta/38305435",2015,61444,15450
"/tweedehands/ford/c-max/38305338",2014,72659,17490
"/tweedehands/ford/transit/38305295",2011,104923,9445
"/tweedehands/ford/transit-connect/38305084",2014,166042,9450
"/tweedehands/ford/s-max/38304483",2014,132512,19900
"/tweedehands/ford/focus/38304235",2012,97998,13945
"/tweedehands/ford/galaxy/38304216",2016,44917,32880
"/tweedehands/ford/focus/38304158",2012,58306,10900
"/tweedehands/ford/focus/38304066",2016,53369,15945
"/tweedehands/ford/focus/38303935",2013,140414,8950
"/tweedehands/ford/b-max/38303260",2017,17336,19250
"/tweedehands/ford/focus/38303017",2011,70770,10840
"/tweedehands/ford/transit-courier/38302349",2017,5570,12950
"/tweedehands/ford/focus/38302325",2013,136673,8945
"/tweedehands/ford/fiesta/38301255",2014,144941,7950
"/tweedehands/ford/mondeo/38301062",2012,119596,9945
"/tweedehands/ford/transit-connect/38300405",2017,4724,17995
"/tweedehands/ford/focus/38299669",2012,131670,8490
"/tweedehands/ford/ka/38299560",2012,48838,6990
"/tweedehands/ford/focus/38299533",2012,121323,8240
"/tweedehands/ford/b-max/38299301",2013,55638,13945
"/tweedehands/ford/fiesta/38299284",2012,42522,8200
"/tweedehands/ford/fiesta/38299088",2013,74961,9880
"/tweedehands/ford/kuga/38298809",2017,34000,30990
"/tweedehands/ford/focus/38298345",2012,85391,10935
"/tweedehands/ford/connect/38297845",2011,176452,4950
"/tweedehands/ford/transit/38293977",2010,43837,10500
"/tweedehands/ford/focus/38293029",2014,76729,24400
"/tweedehands/ford/ka/38292877",2013,59902,6950
"/tweedehands/ford/c-max/38292763",2012,67714,14445
"/tweedehands/ford/focus/38292711",2015,27024,19950
"/tweedehands/ford/mondeo/38292004",2017,23620,28650
"/tweedehands/ford/focus/38291397",2013,144977,7900
"/tweedehands/ford/fiesta/38291382",2017,28784,15945
"/tweedehands/ford/fiesta/38291230",2014,123765,8745
"/tweedehands/ford/b-max/38291167",2014,81945,13850
"/tweedehands/ford/focus/38291065",2012,125727,10750
"/tweedehands/ford/ka/38290790",2010,58065,6245
"/tweedehands/ford/b-max/38290355",2013,99393,13750
"/tweedehands/ford/ka/38290210",2010,61606,5400
"/tweedehands/ford/focus/38290187",2010,157330,7945
"/tweedehands/ford/focus/38290175",2011,214130,6335
"/tweedehands/ford/fiesta/38289931",2016,21690,14500
"/tweedehands/ford/transit-connect/38289748",2017,10,15355
"/tweedehands/ford/focus/38289435",2012,145010,8850
"/tweedehands/ford/c-max/38289420",2013,119574,12850
"/tweedehands/ford/ecosport/38288929",2016,25863,18950
"/tweedehands/ford/c-max/38288367",2014,67138,18950
"/tweedehands/ford/ka/38287968",2017,20638,12495
"/tweedehands/ford/focus/38287459",2013,139829,9949
"/tweedehands/ford/mondeo/38286865",2017,17607,33950
"/tweedehands/ford/fiesta/38286863",2015,16238,10995
"/tweedehands/ford/focus/38286748",2013,69860,14950
"/tweedehands/ford/mondeo/38286244",2010,158355,8900
"/tweedehands/ford/b-max/38285686",2013,34276,11880
"/tweedehands/ford/b-max/38285667",2013,54778,13650
"/tweedehands/ford/focus/38285446",2012,137514,8945
"/tweedehands/ford/mondeo/38285392",2012,144963,10950
"/tweedehands/ford/fiesta/38285051",2015,62141,11750
"/tweedehands/ford/fiesta/38284829",2014,57788,14200
"/tweedehands/ford/focus/38284677",2013,92888,10900
"/tweedehands/ford/focus/38283393",2010,96828,8250
"/tweedehands/ford/fiesta/38282531",2017,2000,18895
"/tweedehands/ford/fiesta/38282168",2017,16243,18950
"/tweedehands/ford/c-max/38281668",2011,129392,11790
"/tweedehands/ford/mondeo/38281650",2011,107667,13990
"/tweedehands/ford/focus/38281582",2015,41925,17990
"/tweedehands/ford/c-max/38279262",2017,25,29950
"/tweedehands/ford/fiesta/38277736",2012,130031,7950
"/tweedehands/ford/focus/38277570",2010,104298,8450
"/tweedehands/ford/mondeo/38276879",2016,27159,26750
"/tweedehands/ford/fiesta/38276550",2015,106708,9950
"/tweedehands/ford/mondeo/38276531",2017,30444,30495
"/tweedehands/ford/fiesta/38276515",2010,100300,7346
"/tweedehands/ford/focus/38276057",2012,123805,12545
"/tweedehands/ford/focus/38272812",2014,118946,12950
"/tweedehands/ford/fiesta/38272490",2015,45199,10880
"/tweedehands/ford/c-max/38271784",2012,187184,11750
"/tweedehands/ford/focus/38271780",2010,294235,5675
"/tweedehands/ford/transit-connect/38271440",2016,27375,12790
"/tweedehands/ford/focus/38271275",2012,139928,7900
"/tweedehands/ford/transit-connect/38270707",2016,37899,12790
"/tweedehands/ford/focus/38270514",2011,110328,9749
"/tweedehands/ford/s-max/38269628",2017,20568,35900
"/tweedehands/ford/c-max/38268956",2014,69033,15845
"/tweedehands/ford/fiesta/38268729",2013,78033,9945
"/tweedehands/ford/fiesta/38268679",2014,78944,8990
"/tweedehands/ford/fiesta/38268570",2016,25156,15945
"/tweedehands/ford/transit/38268472",2017,6410,23900
"/tweedehands/ford/focus/38267975",2012,115591,12950
"/tweedehands/ford/kuga/38267716",2017,11754,29950
"/tweedehands/ford/c-max/38267526",2010,66042,13450
"/tweedehands/ford/mondeo/38266787",2013,138807,12945
"/tweedehands/ford/fiesta/38266472",2012,61966,8880
"/tweedehands/ford/transit-custom/38265579",2017,25,28500
"/tweedehands/ford/fiesta/38265383",2010,63717,6950
"/tweedehands/ford/b-max/38265206",2013,36074,15950
"/tweedehands/ford/ka/38264654",2013,8797,8250
"/tweedehands/ford/b-max/38264647",2013,55945,12400
"/tweedehands/ford/focus/38264363",2015,55401,15475
"/tweedehands/ford/c-max/38264356",2017,22410,21975
"/tweedehands/ford/transit-custom/38264347",2017,10,20170
"/tweedehands/ford/transit-custom/38264344",2017,10,19670
"/tweedehands/ford/focus/38264340",2017,4878,27975
"/tweedehands/ford/focus/38264335",2017,20196,18975
"/tweedehands/ford/fiesta/38264330",2017,10,15415
"/tweedehands/ford/ecosport/38264321",2017,10,22405
"/tweedehands/ford/fiesta/38264305",2017,10,18940
"/tweedehands/ford/transit-connect/38264311",2017,10,11510
"/tweedehands/ford/focus/38264309",2017,23633,19475
"/tweedehands/ford/ka/38264306",2016,17500,13250
"/tweedehands/ford/focus/38264303",2015,70070,16975
"/tweedehands/ford/focus/38264300",2015,95481,14350
"/tweedehands/ford/fiesta/38264296",2017,10,19240
"/tweedehands/ford/fiesta/38264294",2017,14313,14475
"/tweedehands/ford/mondeo/38264292",2015,145795,16750
"/tweedehands/ford/mondeo/38264291",2015,52191,20975
"/tweedehands/ford/fiesta/38264289",2017,10,19340
"/tweedehands/ford/fiesta/38264290",2016,13071,13975
"/tweedehands/ford/fiesta/38264287",2016,11502,14975
"/tweedehands/ford/focus/38264286",2016,21463,18775
"/tweedehands/ford/fiesta/38264283",2017,20485,14975
"/tweedehands/ford/fiesta/38264282",2015,98508,12475
"/tweedehands/ford/s-max/38264280",2011,167729,14475
"/tweedehands/ford/focus/38264268",2017,17704,19950
"/tweedehands/ford/fiesta/38264269",2015,71245,12475
"/tweedehands/ford/b-max/38264254",2017,10,18315
"/tweedehands/ford/focus/38264253",2017,17495,19950
"/tweedehands/ford/focus/38264244",2016,19985,20450
"/tweedehands/ford/fiesta/38264242",2017,7829,16995
"/tweedehands/ford/mondeo/38264237",2015,55789,22950
"/tweedehands/ford/b-max/38264239",2016,11714,14950
"/tweedehands/ford/fiesta/38264224",2015,82383,11745
"/tweedehands/ford/focus/38264222",2013,77883,21945
"/tweedehands/ford/fiesta/38264221",2015,71948,12945
"/tweedehands/ford/fiesta/38264216",2016,20789,11745
"/tweedehands/ford/transit-connect/38264215",2015,37813,11950
"/tweedehands/ford/c-max/38264208",2017,20315,23950
"/tweedehands/ford/focus/38264205",2015,28307,15445
"/tweedehands/ford/fiesta/38264204",2015,71649,13245
"/tweedehands/ford/fiesta/38264187",2016,20876,13995
"/tweedehands/ford/mondeo/38264186",2015,90159,20445
"/tweedehands/ford/fiesta/38264181",2017,10960,14445
"/tweedehands/ford/b-max/38264180",2017,10,22060
"/tweedehands/ford/focus/38264174",2015,41479,15950
"/tweedehands/ford/fiesta/38264171",2015,58690,13450
"/tweedehands/ford/focus/38262930",2014,57088,15900
"/tweedehands/ford/focus/38261764",2010,174851,8500
"/tweedehands/ford/ecosport/38261248",2017,10,24135
"/tweedehands/ford/transit-connect/38261193",2014,87319,10999
"/tweedehands/ford/b-max/38260508",2013,69600,11500
"/tweedehands/ford/ka/38259263",2013,38633,7990
"/tweedehands/ford/mondeo/38259164",2016,55674,22900
"/tweedehands/ford/ka/38259079",2016,43010,9990
"/tweedehands/ford/fiesta/38258527",2011,75612,6750
"/tweedehands/ford/galaxy/38258434",2016,56392,31880
"/tweedehands/ford/ka/38258339",2012,22412,7500
"/tweedehands/ford/ka/38258089",2011,116584,5990
"/tweedehands/ford/focus/38257845",2013,76969,12250
"/tweedehands/ford/focus/38257785",2012,115516,11990
"/tweedehands/ford/ka/38256978",2017,24322,12440
"/tweedehands/ford/kuga/38256793",2017,16480,27400
"/tweedehands/ford/focus/38255689",2017,23467,29950
"/tweedehands/ford/fiesta/38255605",2015,86133,9400
"/tweedehands/ford/focus/38255275",2012,124379,8900
"/tweedehands/ford/b-max/38255233",2013,31158,11909
"/tweedehands/ford/fiesta/38255197",2013,129055,8748
"/tweedehands/ford/fiesta/38255065",2015,20400,11490
"/tweedehands/ford/transit-custom/38254821",2017,1247,23795
"/tweedehands/ford/fiesta/38253862",2016,25524,12450
"/tweedehands/ford/focus/38253609",2011,50002,11450
"/tweedehands/ford/mondeo/38252987",2015,74302,25950
"/tweedehands/ford/galaxy/38251722",2016,51469,30900
"/tweedehands/ford/b-max/38251411",2013,55843,13440
"/tweedehands/ford/grand-c-max/38250387",2012,139978,11450
"/tweedehands/ford/s-max/38247539",2012,137995,16900
"/tweedehands/ford/ka/38247097",2012,79764,6950
"/tweedehands/ford/focus/38246554",2016,50466,17250
"/tweedehands/ford/focus/38238025",2012,145390,9950
"/tweedehands/ford/fiesta/38237062",2016,902,13450
"/tweedehands/ford/focus/38236955",2011,106369,9650
"/tweedehands/ford/focus/38235483",2010,57410,9400
"/tweedehands/ford/ecosport/38235437",2017,2,22950
"/tweedehands/ford/fiesta/38235159",2013,201704,6750
"/tweedehands/ford/focus/38234600",2015,133052,12888
"/tweedehands/ford/fusion/38234334",2010,94780,7945
"/tweedehands/ford/s-max/38234231",2010,116668,12835
"/tweedehands/ford/focus/38234086",2015,32576,20895
"/tweedehands/ford/focus/38233918",2016,21089,18895
"/tweedehands/ford/mondeo/38233852",2016,26325,35995
"/tweedehands/ford/fiesta/38233411",2017,9380,19950
"/tweedehands/ford/focus/38232068",2011,170420,8850
"/tweedehands/ford/galaxy/38231745",2011,127795,19750
"/tweedehands/ford/fiesta/38231584",2010,155048,5450
"/tweedehands/ford/fiesta/38230931",2011,154862,7850
"/tweedehands/ford/mondeo/38230502",2010,184801,9250
"/tweedehands/ford/fiesta/38229818",2015,37016,10998
"/tweedehands/ford/fiesta/38229660",2011,51359,8250
"/tweedehands/ford/fiesta/38229635",2015,74795,12395
"/tweedehands/ford/s-max/38229205",2016,13562,28995
"/tweedehands/ford/focus/38228616",2010,126535,8450
"/tweedehands/ford/ka/38228490",2017,10,14970
"/tweedehands/ford/fiesta/38227923",2010,68013,7495
"/tweedehands/ford/transit-courier/38227903",2017,2,10650
"/tweedehands/ford/fiesta/38224386",2013,131124,8950
"/tweedehands/ford/ranger/38223573",2015,135602,19800
"/tweedehands/ford/kuga/38223017",2017,18398,29750
"/tweedehands/ford/focus/38222885",2017,18000,23880
"/tweedehands/ford/focus/38222463",2011,56523,11750
"/tweedehands/ford/fiesta/38222268",2017,11000,18990
"/tweedehands/ford/b-max/38222127",2013,155677,9450
"/tweedehands/ford/ka/38221102",2015,18777,9250
"/tweedehands/ford/ka/38220951",2015,11222,9250
"/tweedehands/ford/ka/38220881",2015,13797,9250
"/tweedehands/ford/ka/38220839",2015,9553,9250
"/tweedehands/ford/ka/38220836",2015,21890,9250
"/tweedehands/ford/mondeo/38220653",2016,18812,40950
"/tweedehands/ford/focus/38220352",2015,46408,18900
"/tweedehands/ford/transit-connect/38219757",2013,155049,6450
"/tweedehands/ford/b-max/38219544",2017,27318,18440
"/tweedehands/ford/s-max/38219218",2010,134363,14950
"/tweedehands/ford/focus/38218078",2013,112558,10245
"/tweedehands/ford/fiesta/38217902",2010,24751,9950
"/tweedehands/ford/grand-c-max/38217645",2011,109140,11450
"/tweedehands/ford/transit/38217366",2011,54107,16350
"/tweedehands/ford/ecosport/38217052",2017,12410,22749
"/tweedehands/ford/fiesta/38216954",2016,24756,15990
"/tweedehands/ford/focus/38216832",2015,86436,13545
"/tweedehands/ford/c-max/38215617",2011,105767,12350
"/tweedehands/ford/mondeo/38215509",2015,99101,18700
"/tweedehands/ford/mondeo/38215486",2015,49997,23900
"/tweedehands/ford/focus/38215453",2012,128647,9900
"/tweedehands/ford/c-max/38215134",2010,75976,11250
"/tweedehands/ford/focus/38214695",2017,27715,20950
"/tweedehands/ford/fiesta/38214135",2011,124885,8250
"/tweedehands/ford/ka/38213121",2012,56000,6990
"/tweedehands/ford/focus/38213117",2013,126006,8475
"/tweedehands/ford/focus/38212955",2012,156128,9495
"/tweedehands/ford/fiesta/38212696",2013,52600,9950
"/tweedehands/ford/fiesta/38212478",2014,145990,8250
"/tweedehands/ford/transit-custom/38212448",2017,10,25305
"/tweedehands/ford/transit-custom/38212145",2017,10,22650
"/tweedehands/ford/focus/38212094",2012,77269,13795
"/tweedehands/ford/grand-c-max/38212037",2012,64726,13345
"/tweedehands/ford/ka/38212003",2017,634,13945
"/tweedehands/ford/fiesta/38211877",2017,19202,16495
"/tweedehands/ford/ka/38211800",2017,19998,12395
"/tweedehands/ford/ka/38211670",2017,12082,12895
"/tweedehands/ford/mondeo/38211580",2010,177835,8750
"/tweedehands/ford/galaxy/38210495",2017,17948,45995
"/tweedehands/ford/focus/38210434",2017,23170,20995
"/tweedehands/ford/mondeo/38208574",2017,5,36000
"/tweedehands/ford/c-max/38208401",2013,99370,14450
"/tweedehands/ford/ka/38207331",2012,66191,6400
"/tweedehands/ford/mondeo/38206736",2012,136698,10940
"/tweedehands/ford/focus/38206620",2017,8500,22950
"/tweedehands/ford/fiesta/38206022",2014,30343,7950
"/tweedehands/ford/focus/38205640",2017,851,21945
"/tweedehands/ford/focus/38205546",2017,1050,25945
"/tweedehands/ford/fiesta/38205082",2017,4995,17995
"/tweedehands/ford/mondeo/38204491",2010,101462,12950
"/tweedehands/ford/focus/38204412",2013,156758,7188
"/tweedehands/ford/ka/38204210",2011,78668,5450
"/tweedehands/ford/fiesta/38204101",2015,73389,11430
"/tweedehands/ford/c-max/38204097",2012,132853,12750
"/tweedehands/ford/focus/38204019",2017,19621,21750
"/tweedehands/ford/focus/38203998",2012,79774,10745
"/tweedehands/ford/mondeo/38203917",2017,6,34945
"/tweedehands/ford/focus/38203821",2012,218141,6450
"/tweedehands/ford/b-max/38203809",2017,47,22500
"/tweedehands/ford/b-max/38203796",2017,5,23500
"/tweedehands/ford/b-max/38203789",2017,5,20000
"/tweedehands/ford/mondeo/38203561",2015,45049,23945
"/tweedehands/ford/b-max/38202921",2014,47602,12950
"/tweedehands/ford/fiesta/38202609",2013,90110,10880
"/tweedehands/ford/fiesta/38202357",2014,89660,17495
"/tweedehands/ford/focus/38201502",2013,180727,9880
"/tweedehands/ford/focus/38200577",2013,138665,9950
"/tweedehands/ford/mondeo/38200544",2014,50785,19445
"/tweedehands/ford/focus/38200191",2012,130372,11645
"/tweedehands/ford/s-max/38200125",2011,73623,18450
"/tweedehands/ford/focus/38199927",2015,59315,14295
"/tweedehands/ford/galaxy/38199894",2017,15698,39945
"/tweedehands/ford/mondeo/38199399",2015,45835,30900
"/tweedehands/ford/focus/38199263",2014,98736,10899
"/tweedehands/ford/transit-custom/38198350",2016,65664,16945
"/tweedehands/ford/focus/38197705",2013,224216,6900
"/tweedehands/ford/focus/38197590",2014,111600,12845
"/tweedehands/ford/transit-connect/38197073",2011,64327,7945
"/tweedehands/ford/c-max/38196857",2010,76968,12850
"/tweedehands/ford/fiesta/38196807",2017,27484,15945
"/tweedehands/ford/focus/38196771",2017,10,27849
"/tweedehands/ford/mondeo/38195195",2013,159860,11445
"/tweedehands/ford/ka/38195108",2017,15,13321
"/tweedehands/ford/transit-connect/38192863",2014,99320,10950
"/tweedehands/ford/transit/38192401",2011,136364,7950
"/tweedehands/ford/transit-connect/38191253",2012,107832,6950
"/tweedehands/ford/c-max/38190925",2012,156724,9950
"/tweedehands/ford/ka/38190416",2011,64457,6750
"/tweedehands/ford/ka/38190383",2017,10,14670
"/tweedehands/ford/focus/38189897",2014,64272,14475
"/tweedehands/ford/fiesta/38189278",2017,5452,16950
"/tweedehands/ford/mondeo/38188063",2013,155257,12900
"/tweedehands/ford/focus/38188052",2014,35575,14950
"/tweedehands/ford/focus/38187354",2014,106338,12950
"/tweedehands/ford/ka/38187291",2013,41260,7995
"/tweedehands/ford/focus/38187151",2013,73021,12750
"/tweedehands/ford/transit-custom/38187014",2016,84376,16445
"/tweedehands/ford/grand-c-max/38186638",2012,97996,13900
"/tweedehands/ford/transit-custom/38185725",2017,5322,19880
"/tweedehands/ford/fiesta/38185671",2014,60333,11885
"/tweedehands/ford/fiesta/38185611",2017,23924,16425
"/tweedehands/ford/c-max/38184670",2011,106191,10900
"/tweedehands/ford/ka/38184580",2015,25751,8950
"/tweedehands/ford/transit-connect/38184359",2016,23813,12000
"/tweedehands/ford/s-max/38184019",2016,18644,41995
"/tweedehands/ford/b-max/38184018",2014,97945,12995
"/tweedehands/ford/focus/38183456",2015,85781,14400
"/tweedehands/ford/b-max/38183417",2013,103289,12900
"/tweedehands/ford/focus/38182145",2014,101391,14950
"/tweedehands/ford/transit-connect/38182140",2017,807,16250
"/tweedehands/ford/b-max/38182015",2014,40586,14950
"/tweedehands/ford/transit-connect/38181919",2016,35294,12950
"/tweedehands/ford/b-max/38181394",2017,20,20593
"/tweedehands/ford/fiesta/38180831",2014,54795,9750
"/tweedehands/ford/ka/38180665",2017,15602,13990
"/tweedehands/ford/fiesta/38178990",2015,42329,9950
"/tweedehands/ford/focus/38178084",2012,112473,7950
"/tweedehands/ford/fiesta/38176805",2012,94993,7880
"/tweedehands/ford/ka/38176645",2010,21415,6950
"/tweedehands/ford/mondeo/38176643",2017,22358,31445
"/tweedehands/ford/s-max/38176203",2017,22062,49950
"/tweedehands/ford/kuga/38175705",2017,21046,32850
"/tweedehands/ford/mondeo/38175517",2015,102671,22900
"/tweedehands/ford/ka/38174844",2012,36004,6940
"/tweedehands/ford/focus/38173810",2013,120741,9900
"/tweedehands/ford/focus/38173531",2015,64008,15445
"/tweedehands/ford/ka/38172801",2010,70988,5450
"/tweedehands/ford/focus/38172464",2012,174290,7745
"/tweedehands/ford/fiesta/38172168",2017,3959,18950
"/tweedehands/ford/focus/38172046",2014,75049,13850
"/tweedehands/ford/focus/38171923",2012,122156,11900
"/tweedehands/ford/fiesta/38171371",2014,47029,14445
"/tweedehands/ford/fiesta/38171233",2014,21429,11945
"/tweedehands/ford/fiesta/38170716",2013,81540,9895
"/tweedehands/ford/fiesta/38170653",2016,49220,10945
"/tweedehands/ford/focus/38170626",2015,79420,13449
"/tweedehands/ford/focus/38170360",2010,99126,10250
"/tweedehands/ford/focus/38170167",2014,96894,12950
"/tweedehands/ford/focus/38168936",2017,23251,22990
"/tweedehands/ford/ka/38168506",2017,4750,14950
"/tweedehands/ford/b-max/38168496",2014,54260,14925
"/tweedehands/ford/kuga/38168104",2017,33778,32850
"/tweedehands/ford/b-max/38168032",2017,15191,18850
"/tweedehands/ford/ka/38167953",2014,36012,7995
"/tweedehands/ford/s-max/38167714",2014,97968,23850
"/tweedehands/ford/b-max/38167612",2017,19185,23450
"/tweedehands/ford/focus/38167526",2015,27487,20700
"/tweedehands/ford/b-max/38167217",2017,1856,19849
"/tweedehands/ford/focus/38166601",2010,120664,8490
"/tweedehands/ford/fiesta/38166464",2014,36788,12990
"/tweedehands/ford/fiesta/38166442",2013,81984,11490
"/tweedehands/ford/focus/38165037",2013,136541,11950
"/tweedehands/ford/b-max/38164125",2013,34903,13745
"/tweedehands/ford/b-max/38163535",2015,21402,13730
"/tweedehands/ford/kuga/38162718",2017,19795,26900
"/tweedehands/ford/focus/38161824",2011,132263,8990
"/tweedehands/ford/focus/38161809",2017,24461,19445
"/tweedehands/ford/fiesta/38161631",2010,99242,7290
"/tweedehands/ford/fiesta/38160847",2017,23385,13445
"/tweedehands/ford/mondeo/38160128",2016,39788,37990
"/tweedehands/ford/b-max/38160002",2017,16217,18595
"/tweedehands/ford/b-max/38159817",2014,161282,9400
"/tweedehands/ford/transit-custom/38159753",2016,43891,17945
"/tweedehands/ford/transit-custom/38159645",2017,2,25640
"/tweedehands/ford/fiesta/38159286",2013,45562,11440
"/tweedehands/ford/kuga/38158460",2017,31513,31440
"/tweedehands/ford/transit/38158390",2017,35,20995
"/tweedehands/ford/fiesta/38158341",2017,17251,13440
"/tweedehands/ford/transit/38158165",2014,98892,15750
"/tweedehands/ford/fiesta/38157998",2010,88664,7875
"/tweedehands/ford/focus/38157742",2014,58582,13995
"/tweedehands/ford/fiesta/38157644",2011,104817,8220
"/tweedehands/ford/grand-c-max/38157539",2013,129618,13900
"/tweedehands/ford/fiesta/38157502",2013,28611,9940
"/tweedehands/ford/fiesta/38157467",2013,51758,9745
"/tweedehands/ford/focus/38156425",2017,19373,19240
"/tweedehands/ford/fiesta/38156267",2016,10943,15490
"/tweedehands/ford/fiesta/38156046",2014,59914,12495
"/tweedehands/ford/focus/38156039",2013,78534,14990
"/tweedehands/ford/grand-c-max/38155805",2017,125,28349
"/tweedehands/ford/ka/38155639",2013,60194,7450
"/tweedehands/ford/ka/38155631",2011,45716,5745
"/tweedehands/ford/fiesta/38155561",2010,58323,6990
"/tweedehands/ford/fiesta/38155553",2010,75436,9295
"/tweedehands/ford/fiesta/38154928",2013,14303,10595
"/tweedehands/ford/fiesta/38154274",2014,86732,10450
"/tweedehands/ford/ecosport/38153490",2017,4,21198
"/tweedehands/ford/fiesta/38153270",2012,57504,8250
"/tweedehands/ford/fiesta/38153265",2011,78197,8250
"/tweedehands/ford/galaxy/38152716",2012,148180,16445
"/tweedehands/ford/grand-c-max/38152449",2012,137725,11945
"/tweedehands/ford/focus/38150170",2010,164495,7445
"/tweedehands/ford/focus/38149834",2012,162608,7950
"/tweedehands/ford/transit-custom/38148191",2014,141175,13940
"/tweedehands/ford/fiesta/38143471",2016,34691,12345
"/tweedehands/ford/focus/38140846",2011,49265,11745
"/tweedehands/ford/focus/38140750",2017,24739,23745
"/tweedehands/ford/focus/38140641",2013,116371,14650
"/tweedehands/ford/focus/38140582",2017,5312,19925
"/tweedehands/ford/fiesta/38140546",2014,168520,7700
"/tweedehands/ford/b-max/38140519",2017,4852,20425
"/tweedehands/ford/kuga/38140398",2017,3668,32925
"/tweedehands/ford/fiesta/38140280",2016,21298,13245
